SKU,Ohms,Ohms Unit,Tolerance,Wattage,Price,Link,Mounting Style,Size,Category
A-2134,200.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-200k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2110,220.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-220k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2136,240.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-240k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2137,270.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-270k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2081,300.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-300k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2139,330.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-330k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2140,360.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-360k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2141,390.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-390k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2142,430.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-430k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2143,470.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-470k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2144,510.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-510k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2145,560.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-560k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2146,620.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-620k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2147,680.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-680k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2148,750.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-750k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2149,820.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-820k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2150,910.0,K,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-910k-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2151,1.0,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/resistor-1m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2153,1.2,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-1-2m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2154,1.3,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-1-3m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2155,1.5,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-1-5m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2156,1.6,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-1-6m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2157,1.8,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-1-8m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2047,2.0,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-2m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2159,2.2,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-2-2m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2160,2.4,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-2-4m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2161,2.7,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-2-7m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2162,3.0,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-3-0m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2163,3.3,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-3-3m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2230,3.6,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-3-6m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2164,3.9,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-3-9m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2231,4.3,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-4-3m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2113,4.7,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-4-7m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2232,5.1,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-5-1m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2166,5.6,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-5-6m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2233,6.2,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-6-2m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2167,6.8,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-6-8m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2234,7.5,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-7-5m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2168,8.2,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-8-2m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2235,9.1,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-9-1m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
A-2063,10.0,M,5%,1/4W,0.012,https://www.taydaelectronics.com/resistors/1-4w-carbon-film-resistors/10-x-resistor-10m-ohm-1-4w-5-carbon-film-pkg-of-10.html,th,Axiel,Fixed Resistors
